category,poem,url
SUMMER Terrestrial,"shell beach
  wind blowing through
a train whistle",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"city folks
  playing on the beach
board games",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"city voices
  on the beach
the litter",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"sunny day
  blown on the beach
clouds of sea foam",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"damp beach sand
  where a naked witch squats
her heart",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"lonely beach walk
  losing in the sand
car keys",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"tracking
  the cliff-bound beach
noon clouds",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"beach fire
  pale calla lilies
flame bright",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"again on the beach
  drifting with dreams
she tracks sand",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"the beach
  blowing sand
in water colors",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"a windless day
  the beach colored
sea foam",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"pocket beach
  after the climb back up
sand in mine",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"gravel beaches
  the corners of the river
elbowing",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"summer fog
  the beach wrapped up
in itself",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"wooden bridge
  words found by a splinter
in bare feet",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"bridge timbers
  a rumble in the creek
flowing under them",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Celestial,"curving with the land
  a rainbow of clouds
moves out to sea",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"ocean clouds
  here and there
a sailor's wish",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"sea clouds
  film long exposed to
a white water river",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"shell-shaped
  the highest peaks
swirl clouds",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"majestic peaks
  making majestic clouds
we shield our eyes",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"clouds
  canyon walls
of Yosemite",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"thunder
  rolling up the mountain
great white clouds",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"after the rain
  breathing deeply
white valley clouds",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"western peaks
  the last clouds
set afire",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"between boards
  shadows on a sunny porch
a slender coolness",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"light
  rippling the lake
with coolness",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"the August moon
  rises with the coolness
of a thunderstorm",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"daylight
  in paths of falling stars
flights of birds",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"alone
  climbing the afternoon peaks
the day moon",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"sparkling
  on bright water
unseen day stars",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"first light
  pouring into lava mountains
cloud red",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"dawn
  with the light
winds",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"morning sun
  the twinkle of stars
still in the dew",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"sudden downpour
  now we outdoor folks
own a waterbed",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"drought white
  a withered tree hangs
over the bath tub",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"unearthly
  silence of a drought year
drying",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Celestial,"constipation
  from dry desert winds
only farts",http://www.ahapoetry.com/aadoh/sucelesl.htm
SUMMER Livelihood,"street woman
  her tits at home
in T-shirts",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"city park
  hands of the blind
sparrows",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"home from haying
  the weight of a wooden rake
on sun burnt shoulders",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"a giving sound
  wheat leans into
the mowing machine",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"it is still hot
  tractors coming home
with headlights",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"sound of a fan
  blowing a cool hole
back into summer",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"paper and sticks
  the coolness of a ocean
painted on a fan",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"dry wind
  the smell of smoke
bright red",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"hot moon
  marked and spotted gray
by forest fires",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"plowing a firebreak
  the dry earth
a cloud of smoke",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"clearing a trail
  it only seems clean
after a shower",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"fruitstand
  the girl-watcher pinches
a peach",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"your long letter
  a garden around me
tall white summer skies",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"gardens
  voices among flowers
patterned paths",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"evening song
  the scythe set a stone
leans on the fence",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"snapping beans
  she doesn't look up
when the gate slams",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"garden spider
  at home in a hat
dangles at my ear",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"a new hoe
  chopping the grasses
of last spring",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"cabbage gardener
  seeing white butterflies
in a new light",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"long walk home
  the incoming tide
refills footprints",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"hot stones
  footprints of swimmers
going home",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Livelihood,"homeward bound
  our days of vacation
in brown skin",http://www.ahapoetry.com/aadoh/sulive.htm
SUMMER Animals,"a dry scrape
as the door slams
lizards run",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"summer
a brown twig becomes
a lizard",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"salt cedars
gray moving to touch
lizard skin",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"heat exchange
in a sudden breeze
two lizards",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"giant boulders
the lizards arrive late
for the flute concert",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"mayflies
a pair of birds
playing catch",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"heart pounding
the tiny animals that scurry
within the earth",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"added to stars
 swarm of mosquitoes
obscure the view",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"the sting
of a summer alarm clock
mosquitoes",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"late letter
worded with mosquito bodies
my blood",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"summer melting
mosquitoes' sound
in a harmonica",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"drowned mosquito
it's dangerous to swim
in my navel",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"swatting mosquitoes
how lightly goes a life
at sunset",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"dead mosquito
no longer interested
in biting me",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"braiding in her hair
last night's dream
a tiny moth",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Animals,"Gypsy circus
in the tent
moths",http://www.ahapoetry.com/aadoh/suanim.htm
SUMMER Moods,"the narrow bed
  we breath each other
all afternoon",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"on bare arms
  the noon-day sun melted
hot metal sweet",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"before the summer storm
  rises the close smell
of two skins",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"after paying
  the whore seems to be
someone's sister",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"applause
  scenery painted
by a one-armed boy",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"company's coming
  over-friendly flies
buzzing at the door",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"prostitute
  now a freeway rest area
her mother's home",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"finally it's Friday
  the passion flower blooms
wrinkling the bedspread",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"crawling on the bed
  tendrils of passion flowers
thick on the porch",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"shadows of leaves
  cover the open holes
her flute forgotten",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"the sun and hunger
  watches without winding
on a summer day",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"tourist fear
  the ocean will ruin
Land's End clothes",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"clasped hands
  holding the nervousness in
his thumbs",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"in rain in sun
  how do you run from your hours
window box zinnia?",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"shelling peas
  the pregnant woman asks
""Is forty old?""",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"silence
  in a knot hole
stares",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"traveling through
  Basho in your town
you in mine",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"beach party
  losing in the sand
her many years",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"a world closed
  the roar of surf
plugs my ears",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"quiet evening
  all the wind
back in the flute",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"on vacation
  the summer sun
far out to sea",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Moods,"summer stars
  finding all the familiar things
edged with morning",http://www.ahapoetry.com/aadoh/sumoods.htm
SUMMER Plants,"midnight
  the dark smell
of ripe plums",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"warm rain
  purple in a plum
lips",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"hill country
  golden parachutes land here
poppies spread wide",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"sleepy garden
  red parachutes land here
in the poppy's dream",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"summer day
  with poison ivy
even hotter",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"berry picking
  the stain of love
colors my cheeks",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"painting the river
  low in summer
moss green",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"heaven on earth
  low in river clouds
of moss",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"up and down
  on pillows of moss
river ripples",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"rose gardens
  just inhaling deeply
feels like stealing",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"rose breeze
  leaves of a bush
shiver white",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"a cut rose
  that voice spirals
into galaxies",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"still spinning
  the Gypsy's rose falls
in his lap",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"musk
  rising from the petaled labia
a red rose",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"swirled to the center
  stillness without moving
rose petals",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"ruby lights
  darkness in a rose
crisscrossing",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"ocean cliff
  deepening sunset
wild rose",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"bathing outdoors
  in the rosemary bees
rubbing buzzing",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"lightning strikes
  in the roots of trees
patterns echo",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"sand sage
  dunes brushed clean
by spiky flowers",http://www.ahapoetry.com/aadoh/suplant.htm
SUMMER Plants,"sagebrushed
  rain
drops",http://www.ahapoetry.com/aadoh/suplant.htm
equinox,"quarter moon
such a face of darkness
yet you go to him",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"my longing
voices ask the moon
for news of him",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"awake
waiting for the moon
him",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"waiting for moonrise
the scribbled haiku
illegible",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"washing dishes
that half of the moon
makes them shine",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"mountain winds
half the moon
blown away",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"reflecting
on the quarter moon
broken granite",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"alone in the hot tub
the quarter moon seems
only half there",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"rising
above lava mountains
the cratered moon",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"sparks
above the rising moon
a plane lands",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"fire my companion
too faithful to go outside
see the cold moon rise",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"a rising moon
her scoop-necked blouse
moves with her breath",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"unable to hold back
moonrise
the cry of pleasure",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"over mountains
the moon rises roughly
scarred",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"moon rise
winds from those barren rocks
moving black pines",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"scratching his back
from crooked pines
rises the moon",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"pine needles
radiating light from dark limbs
moon rise",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"moon rise
waiting in darkness
all of us trees",http://www.ahapoetry.com/aadoh/autcel.htm
equinox,"salty sea fogs
on closed meadow flowers
moon rainbows",http://www.ahapoetry.com/aadoh/autcel.htm
SUMMER Terrestrial,"bridge song
  vocal chords
of the river",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"meandering brook
  my good intentions
melting away",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"canyon wash
  clean
and dry",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"canyon
  closing out
sea sounds",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"rain-torn
  canyon walls
catch the sun",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"canyon walls
  slip into the valley
river gravel",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"noon clouds
  finding in the canyon
opals",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"wall by wall
  the canyon releases blue rock
deep night sky",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"box canyon
  in a dried up wash
ancient river rock",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"ancient river rock
  running once again
down a muddy canyon",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"paint box canyon
  the river a rainbow
of rocks",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"oldest rose
  stone canyon walls
folded in time",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"cave walls
  turning to sand
footprints",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"translucent wall
  in the sea cave
a shell",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"avalanche
  blue sky presses
into the cliffs",http://www.ahapoetry.com/aadoh/suterr.htm
SUMMER Terrestrial,"cliffs
  sloping into the sea
gull wings",http://www.ahapoetry.com/aadoh/suterr.htm
